Age,Attrition,BusinessTravel_FK,DailyRate,Department_FK,DistanceFromHome,Education,EducationField_FK,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender_FK,HourlyRate,JobInvolvement,JobLevel,JobRole_FK,JobSatisfaction,MaritalStatus_FK,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumberProjects,WorkAccident
39,No,1002,1462,2002,6,3,3003,1,1588,4,4001,38,4,3,5007,3,6001,8237,4658,2,Y,No,11,3,1,80,1,11,3,3,7,6,7,6,2,0
29,No,1001,995,2001,2,1,3001,1,1590,1,4001,87,3,2,5000,4,6000,8853,24483,1,Y,No,19,3,4,80,1,6,0,4,6,4,1,3,2,0
50,No,1002,264,2002,9,3,3002,1,1591,3,4001,59,3,5,5003,3,6001,19331,19519,4,Y,Yes,16,3,3,80,1,27,2,3,1,0,0,0,4,0
23,No,1002,977,2001,10,3,3005,1,1592,4,4001,45,4,1,5006,3,6001,2073,12826,2,Y,No,16,3,4,80,1,4,2,3,2,2,2,2,7,0
36,No,1001,1302,2001,6,4,3001,1,1594,1,4001,80,4,2,5002,1,6001,5562,19711,3,Y,Yes,13,3,4,80,1,9,3,3,3,2,0,2,5,0
42,No,1002,1059,2001,9,2,3004,1,1595,4,4001,93,2,5,5003,4,6002,19613,26362,8,Y,No,22,4,4,80,0,24,2,3,1,0,0,1,6,0
35,No,1002,750,2001,28,3,3001,1,1596,2,4001,46,4,2,5002,3,6001,3407,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8,2,0
34,No,1001,653,2001,10,4,3005,1,1597,4,4001,92,2,2,5000,3,6001,5063,15332,1,Y,No,14,3,2,80,1,8,3,2,8,2,7,7,2,0
40,No,1002,118,2002,14,2,3001,1,1598,4,4000,84,3,2,5007,1,6001,4639,11262,1,Y,No,15,3,3,80,1,5,2,3,5,4,1,2,4,0
43,No,1002,990,2001,27,3,3005,1,1599,4,4001,87,4,1,5002,2,6000,4876,5855,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2,5,0
35,No,1002,1349,2001,7,2,3001,1,1601,3,4001,63,2,1,5002,4,6001,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,2,0
46,No,1002,563,2002,1,4,3001,1,1602,4,4001,56,4,4,5003,1,6002,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,6,0
28,Yes,1002,329,2001,24,3,3003,1,1604,3,4001,51,3,1,5002,2,6001,2408,7324,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,5,0
22,No,1000,457,2001,26,2,3004,1,1605,2,4000,85,2,1,5006,3,6001,2814,10293,1,Y,Yes,14,3,2,80,0,4,2,2,4,2,1,3,5,0
50,No,1001,1234,2001,20,5,3003,1,1606,2,4001,41,3,4,5000,3,6001,11245,20689,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13,6,0
32,No,1002,634,2001,5,4,3004,1,1607,2,4000,35,4,1,5006,4,6001,3312,18783,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2,2,0
44,No,1002,1313,2001,7,3,3003,1,1608,2,4000,31,3,5,5005,4,6000,19049,3549,0,Y,Yes,14,3,4,80,1,23,4,2,22,7,1,10,4,1
30,No,1002,241,2001,7,3,3003,1,1609,2,4001,48,2,1,5006,2,6001,2141,5348,1,Y,No,12,3,2,80,1,6,3,2,6,4,1,1,2,0
45,No,1002,1015,2001,5,5,3003,1,1611,3,4000,50,1,2,5002,1,6002,5769,23447,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4,5,0
45,No,1000,336,2002,26,3,3002,1,1612,1,4001,52,2,2,5007,1,6001,4385,24162,1,Y,No,15,3,1,80,1,10,2,3,10,7,4,5,6,0
31,No,1001,715,2002,2,4,3004,1,1613,4,4001,54,3,2,5007,1,6002,5332,21602,7,Y,No,13,3,4,80,0,10,3,3,5,2,0,3,2,0
36,No,1002,559,2001,12,4,3001,1,1614,3,4000,76,3,2,5004,3,6001,4663,12421,9,Y,Yes,12,3,2,80,2,7,2,3,3,2,1,1,2,0
34,No,1001,426,2001,10,4,3001,1,1615,3,4001,42,4,2,5004,4,6000,4724,17000,1,Y,No,13,3,1,80,1,9,3,3,9,7,7,2,5,0
49,No,1002,722,2001,25,4,3001,1,1617,3,4000,84,3,1,5002,1,6001,3211,22102,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4,5,0
39,No,1002,1387,2001,10,5,3003,1,1618,2,4001,76,3,2,5004,1,6001,5377,3835,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7,2,0
27,No,1002,1302,2001,19,3,3004,1,1619,4,4001,67,2,1,5002,1,6000,4066,16290,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7,5,0
35,No,1002,819,2001,18,5,3001,1,1621,2,4001,48,4,2,5006,1,6001,5208,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10,2,0
28,No,1002,580,2001,27,3,3003,1,1622,2,4000,39,1,2,5004,1,6000,4877,20460,0,Y,No,21,4,2,80,1,6,5,2,5,3,0,0,4,0
21,No,1002,546,2001,5,1,3003,1,1623,3,4001,97,3,1,5006,4,6002,3117,26009,1,Y,No,18,3,3,80,0,3,2,3,2,2,2,2,2,1
18,Yes,1001,544,2002,3,2,3003,1,1624,2,4000,70,3,1,5008,4,6002,1569,18420,1,Y,Yes,12,3,3,80,0,0,2,4,0,0,0,0,7,0
47,No,1002,1176,2000,26,4,3001,1,1625,4,4000,98,3,5,5003,3,6001,19658,5220,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0,2,0
39,No,1002,170,2001,3,2,3003,1,1627,3,4001,76,2,2,5002,3,6000,3069,10302,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7,6,0
40,No,1002,884,2001,15,3,3001,1,1628,1,4000,80,2,3,5004,3,6001,10435,25800,1,Y,No,13,3,4,80,2,18,2,3,18,15,14,12,2,0
35,No,1000,208,2001,8,4,3001,1,1630,3,4000,52,3,2,5000,3,6001,4148,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9,2,1
37,No,1002,671,2001,19,3,3001,1,1631,3,4001,85,3,2,5004,3,6001,5768,26493,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2,4,1
39,No,1001,711,2001,4,3,3003,1,1633,1,4000,81,3,2,5004,3,6002,5042,3140,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8,7,0
45,No,1002,1329,2001,2,2,3004,1,1635,4,4000,59,2,2,5004,4,6000,5770,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9,4,0
38,No,1002,397,2001,2,2,3003,1,1638,4,4000,54,2,3,5004,3,6001,7756,14199,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2,7,0
35,Yes,1002,737,2002,10,3,3003,1,1639,4,4001,55,2,3,5007,1,6001,10306,21530,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0,6,0
37,No,1002,1470,2001,10,3,3003,1,1640,2,4000,71,3,1,5006,2,6001,3936,9953,1,Y,No,11,3,1,80,1,8,2,1,8,4,7,7,5,0
40,No,1002,448,2001,16,3,3001,1,1641,3,4000,84,3,3,5004,4,6002,7945,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3,7,0
44,No,1001,602,2000,1,5,3000,1,1642,1,4001,37,3,2,5001,4,6001,5743,10503,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2,6,0
48,No,1001,365,2001,4,5,3003,1,1644,3,4001,89,2,4,5003,4,6001,15202,5602,2,Y,No,25,4,2,80,1,23,3,3,2,2,2,2,2,0
35,Yes,1002,763,2002,15,2,3003,1,1645,1,4001,59,1,2,5007,4,6000,5440,22098,6,Y,Yes,14,3,4,80,2,7,2,2,2,2,2,2,2,1
24,No,1001,567,2001,2,1,3005,1,1646,1,4000,32,3,1,5006,4,6002,3760,17218,1,Y,Yes,13,3,3,80,0,6,2,3,6,3,1,3,5,0
27,No,1002,486,2001,8,3,3003,1,1647,2,4000,86,4,1,5006,3,6001,3517,22490,7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2,2,0
27,No,1001,591,2001,2,3,3003,1,1648,4,4001,87,3,1,5006,4,6002,2580,6297,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2,6,0
40,Yes,1002,1329,2001,7,3,3001,1,1649,1,4001,73,3,1,5002,1,6002,2166,3339,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3,6,0
29,No,1002,469,2002,10,3,3003,1,1650,3,4001,42,2,2,5007,3,6002,5869,23413,9,Y,No,11,3,3,80,0,8,2,3,5,2,1,4,2,0
36,No,1002,711,2001,5,4,3001,1,1651,2,4000,42,3,3,5000,1,6001,8008,22792,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2,6,0
25,No,1001,772,2001,2,1,3001,1,1653,4,4001,77,4,2,5004,3,6000,5206,4973,1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7,6,0
39,No,1002,492,2001,12,3,3003,1,1654,4,4001,66,3,2,5004,2,6001,5295,7693,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0,4,0
49,No,1002,301,2001,22,4,3004,1,1655,1,4000,72,3,4,5005,2,6001,16413,3498,3,Y,No,16,3,2,80,2,27,2,3,4,2,1,2,2,1
50,No,1002,813,2001,17,5,3001,1,1656,4,4000,50,2,3,5005,1,6000,13269,21981,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11,4,0
20,No,1002,1141,2002,2,3,3003,1,1657,3,4000,31,3,1,5008,3,6002,2783,13251,1,Y,No,19,3,1,80,0,2,3,3,2,2,2,2,4,0
34,No,1002,1130,2001,3,3,3001,1,1658,4,4000,66,3,2,5006,2,6000,5433,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,2,0
36,No,1002,311,2001,7,3,3001,1,1659,1,4001,77,3,1,5002,2,6002,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3,5,0
49,No,1002,465,2001,6,1,3001,1,1661,3,4000,41,2,4,5000,3,6001,13966,11652,2,Y,Yes,19,3,2,80,1,30,3,3,15,11,2,12,2,0
36,No,1000,894,2001,1,4,3003,1,1662,4,4000,33,2,2,5004,3,6001,4374,15411,0,Y,No,15,3,3,80,0,4,6,3,3,2,1,2,4,0
36,No,1002,1040,2001,3,2,3001,1,1664,4,4001,79,4,2,5000,1,6000,6842,26308,6,Y,No,20,4,1,80,1,13,3,3,5,4,0,4,6,0
54,No,1002,584,2001,22,5,3003,1,1665,2,4000,91,3,4,5003,3,6001,17426,18685,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7,2,0
43,No,1002,1291,2001,15,2,3001,1,1666,3,4001,65,2,4,5005,3,6001,17603,3525,1,Y,No,24,4,1,80,1,14,3,3,14,10,6,11,2,0
35,Yes,1001,880,2002,12,4,3004,1,1667,4,4001,36,3,2,5007,4,6002,4581,10414,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7,6,1
38,No,1001,1189,2001,1,3,3001,1,1668,4,4001,90,3,2,5006,4,6001,4735,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9,6,0
29,No,1002,991,2002,5,3,3003,1,1669,1,4001,43,2,2,5007,2,6000,4187,3356,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9,5,0
33,No,1002,392,2002,2,4,3003,1,1670,4,4001,93,3,2,5007,4,6000,5505,3921,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4,2,0
32,No,1002,977,2001,2,3,3003,1,1671,4,4001,45,3,2,5006,2,6000,5470,25518,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6,6,0
31,No,1002,1112,2002,5,4,3001,1,1673,1,4000,67,3,2,5007,4,6001,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,6,0
49,No,1002,464,2001,16,3,3003,1,1674,4,4000,74,3,1,5002,1,6000,2587,24941,4,Y,Yes,16,3,2,80,1,17,2,2,2,2,2,2,2,0
38,No,1001,148,2001,2,3,3003,1,1675,4,4000,42,2,1,5002,2,6002,2440,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3,5,0
47,No,1002,1225,2002,2,4,3001,1,1676,2,4000,47,4,4,5003,2,6000,15972,21086,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2,7,0
49,No,1002,809,2001,1,3,3001,1,1677,3,4001,36,3,4,5003,3,6002,15379,22384,4,Y,No,14,3,1,80,0,23,2,3,8,7,0,0,4,0
41,No,1002,1206,2002,23,2,3001,1,1678,4,4001,80,3,3,5007,3,6002,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,2,0
20,No,1002,727,2002,9,1,3001,1,1680,4,4001,54,3,1,5008,1,6002,2728,21082,1,Y,No,11,3,1,80,0,2,3,3,2,2,0,2,5,0
33,No,1000,530,2002,16,3,3001,1,1681,3,4000,36,3,2,5007,4,6000,5368,16130,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2,6,0
36,No,1002,1351,2001,26,4,3001,1,1682,1,4001,80,3,2,5000,3,6001,5347,7419,6,Y,No,14,3,2,80,2,10,2,2,3,2,0,2,6,0
44,No,1002,528,2000,1,3,3001,1,1683,3,4000,44,3,1,5001,4,6000,3195,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2,5,0
23,Yes,1002,1320,2001,8,1,3003,1,1684,4,4001,93,2,1,5002,3,6002,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2,5,0
38,No,1002,1495,2001,4,2,3003,1,1687,4,4000,87,3,1,5002,3,6001,3306,26176,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0,2,0
53,No,1002,1395,2001,24,4,3003,1,1689,2,4001,48,4,3,5000,4,6001,7005,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2,6,0
48,Yes,1001,708,2002,7,2,3003,1,1691,4,4000,95,3,1,5008,3,6001,2655,11740,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7,2,0
32,Yes,1002,1259,2001,2,4,3001,1,1692,4,4001,95,3,1,5002,2,6002,1393,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,7,0
26,No,1000,786,2001,7,3,3003,1,1693,4,4001,76,3,1,5002,4,6002,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7,2,0
55,No,1002,1441,2001,22,3,3005,1,1694,1,4001,94,2,1,5006,2,6000,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2,5,0
34,No,1002,1157,2001,5,2,3003,1,1696,2,4001,57,2,2,5002,4,6001,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13,7,0
60,No,1002,370,2001,1,4,3003,1,1697,3,4001,92,1,3,5000,4,6000,10883,20467,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0,6,0
33,No,1002,267,2001,21,3,3003,1,1698,2,4001,79,4,1,5002,2,6001,2028,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13,6,0
37,No,1001,1278,2002,1,4,3003,1,1700,3,4001,31,1,2,5007,4,6000,9525,7677,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3,6,0
34,No,1002,678,2001,19,3,3001,1,1701,2,4000,35,2,1,5006,4,6001,2929,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7,5,0
23,Yes,1002,427,2002,7,3,3001,1,1702,3,4001,99,3,1,5008,4,6000,2275,25103,1,Y,Yes,21,4,2,80,1,3,2,3,3,2,0,2,2,0
44,No,1002,921,2001,2,3,3001,1,1703,3,4000,96,4,3,5000,4,6001,7879,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,7,0
35,No,1001,146,2001,2,4,3003,1,1704,1,4001,79,2,1,5006,4,6002,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,5,0
43,No,1002,1179,2002,2,3,3003,1,1706,4,4001,73,3,2,5007,4,6001,7847,6069,1,Y,Yes,17,3,1,80,1,10,3,3,10,9,8,8,2,0
24,No,1002,581,2001,9,3,3003,1,1707,3,4001,62,4,1,5006,3,6001,4401,17616,1,Y,No,16,3,4,80,1,5,1,3,5,3,0,4,4,0
41,No,1002,918,2002,6,3,3002,1,1708,4,4001,35,3,3,5007,3,6002,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,2,0
29,No,1002,1082,2001,9,4,3003,1,1709,4,4000,43,3,1,5002,3,6001,2974,25412,9,Y,No,17,3,3,80,1,9,2,3,5,3,1,2,4,0
36,No,1002,530,2002,2,4,3001,1,1710,3,4000,51,3,2,5008,4,6002,4502,7439,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7,2,0
45,No,1000,1238,2001,1,1,3001,1,1712,3,4001,74,2,3,5000,3,6001,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4,5,0
24,Yes,1002,240,2000,22,1,3000,1,1714,4,4001,58,1,1,5001,3,6001,1555,11585,1,Y,No,11,3,3,80,1,1,2,3,1,0,0,0,2,0
47,Yes,1001,1093,2002,9,3,3001,1,1716,3,4001,82,1,4,5007,3,6001,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,4,0
26,No,1002,390,2001,17,4,3003,1,1718,4,4001,62,1,1,5002,3,6001,2305,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2,6,0
45,No,1002,1005,2001,28,2,3005,1,1719,4,4000,48,2,4,5005,2,6002,16704,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6,2,0
32,No,1001,585,2001,10,3,3001,1,1720,1,4001,56,3,1,5006,3,6001,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3,2,0
31,No,1002,741,2001,2,4,3001,1,1721,2,4001,69,3,1,5002,3,6001,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3,2,0
41,No,1000,552,2000,4,3,3000,1,1722,3,4001,60,1,2,5001,2,6001,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,7,0
40,No,1002,369,2001,8,2,3001,1,1724,2,4000,92,3,2,5004,1,6001,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0,2,0
24,No,1002,506,2001,29,1,3003,1,1725,2,4001,91,3,1,5002,1,6000,3907,3622,1,Y,No,13,3,2,80,3,6,2,4,6,2,1,2,2,0
46,No,1002,717,2001,13,4,3001,1,1727,3,4001,34,3,2,5000,2,6002,5562,9697,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9,6,0
35,No,1002,1370,2001,27,4,3001,1,1728,4,4001,49,3,2,5004,3,6001,6883,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7,7,0
30,No,1002,793,2001,16,1,3001,1,1729,2,4001,33,3,1,5006,4,6001,2862,3811,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8,2,0
47,No,1000,543,2002,2,4,3002,1,1731,3,4001,87,3,2,5007,2,6001,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,2,0
46,No,1002,1277,2002,2,3,3001,1,1732,3,4001,74,3,3,5007,4,6000,10368,5596,4,Y,Yes,12,3,2,80,1,13,5,2,10,6,0,3,2,0
36,Yes,1002,1456,2002,13,5,3002,1,1733,2,4001,96,2,2,5007,1,6000,6134,8658,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2,2,0
32,Yes,1002,964,2002,1,2,3001,1,1734,1,4001,34,1,2,5007,2,6002,6735,12147,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0,4,0
23,No,1002,160,2001,4,1,3003,1,1735,3,4000,51,3,1,5002,2,6002,3295,12862,1,Y,No,13,3,3,80,0,3,3,1,3,2,1,2,5,0
31,No,1001,163,2001,24,1,3005,1,1736,4,4000,30,3,2,5004,4,6002,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,2,0
39,No,1000,792,2001,1,3,3001,1,1737,4,4001,77,3,2,5002,4,6001,6472,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8,2,0
32,No,1002,371,2002,19,3,3001,1,1739,4,4001,80,1,3,5007,3,6001,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2,2,0
40,No,1002,611,2002,7,4,3003,1,1740,2,4001,88,3,5,5003,2,6002,19833,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8,6,0
45,No,1002,176,2000,4,3,3001,1,1744,3,4000,56,1,3,5001,3,6001,9756,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3,4,0
30,No,1001,1312,2001,2,4,3005,1,1745,4,4000,78,2,1,5006,1,6002,4968,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7,6,0
24,No,1001,897,2000,10,3,3003,1,1746,1,4001,59,3,1,5001,4,6001,2145,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1,6,0
30,Yes,1001,600,2000,8,3,3000,1,1747,3,4000,66,2,1,5001,4,6000,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2,2,0
31,No,1002,1003,2002,5,3,3005,1,1749,1,4001,51,3,2,5007,3,6001,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2,7,0
27,No,1002,1054,2001,8,3,3003,1,1751,3,4000,67,3,1,5006,4,6002,3445,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4,2,0
29,Yes,1002,428,2002,9,3,3002,1,1752,2,4000,52,1,1,5008,2,6002,2760,14630,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2,7,0
29,No,1001,461,2001,1,3,3001,1,1753,4,4001,70,4,2,5000,3,6002,6294,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2,4,0
30,No,1002,979,2002,15,2,3002,1,1754,3,4001,94,2,3,5007,1,6000,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,2,1
34,No,1002,181,2001,2,4,3003,1,1755,4,4001,97,4,1,5006,4,6001,2932,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2,2,0
33,No,1000,1283,2002,2,3,3002,1,1756,4,4000,62,3,2,5007,2,6002,5147,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7,4,0
49,No,1002,1313,2002,11,4,3002,1,1757,4,4000,80,3,2,5007,4,6002,4507,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4,2,0
33,Yes,1002,211,2002,16,3,3001,1,1758,1,4000,74,3,3,5007,1,6002,8564,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0,2,0
38,No,1001,594,2001,2,2,3003,1,1760,3,4000,75,2,1,5002,2,6001,2468,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5,2,0
31,Yes,1002,1079,2002,16,4,3002,1,1761,1,4001,70,3,3,5007,3,6001,8161,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0,4,0
29,No,1002,590,2001,4,3,3005,1,1762,4,4000,91,2,1,5006,1,6000,2109,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0,4,0
30,No,1002,305,2001,16,3,3001,1,1763,3,4001,58,4,2,5000,3,6001,5294,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7,2,0
32,No,1000,953,2001,5,4,3005,1,1764,2,4001,65,3,1,5006,2,6002,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,6,1
38,No,1002,833,2001,18,3,3003,1,1766,2,4001,60,1,2,5000,4,6001,5811,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0,2,0
43,Yes,1001,807,2001,17,3,3005,1,1767,3,4001,38,2,1,5006,3,6001,2437,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0,6,0
42,No,1002,855,2001,12,3,3003,1,1768,2,4001,57,3,1,5002,2,6000,2766,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4,2,0
55,No,1002,478,2001,2,3,3003,1,1770,3,4001,60,2,5,5005,1,6001,19038,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0,4,0
33,No,1000,775,2001,4,3,3005,1,1771,4,4001,90,3,2,5006,2,6000,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,6,0
41,No,1002,548,2001,9,4,3001,1,1772,3,4001,94,3,1,5002,1,6000,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,2,0
34,No,1000,1375,2002,10,3,3001,1,1774,4,4001,87,3,2,5007,3,6000,4001,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7,2,0
53,No,1000,661,2001,1,4,3003,1,1775,1,4000,60,2,4,5004,3,6001,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,2,0
43,No,1002,244,2000,2,3,3001,1,1778,2,4001,97,3,1,5001,4,6002,3539,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8,2,0
34,No,1002,511,2002,3,2,3001,1,1779,4,4000,32,1,2,5007,4,6002,6029,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2,2,0
21,Yes,1002,337,2002,7,1,3002,1,1780,2,4001,31,3,1,5008,2,6002,2679,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0,6,0
38,No,1002,1153,2001,6,2,3004,1,1782,4,4000,40,2,1,5002,3,6001,3702,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4,2,0
22,Yes,1002,1294,2001,8,1,3003,1,1783,3,4000,79,3,1,5002,1,6001,2398,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0,5,0
31,No,1002,196,2002,29,4,3002,1,1784,1,4000,91,2,2,5007,4,6001,5468,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7,2,0
51,No,1002,942,2001,3,3,3005,1,1786,1,4000,53,3,3,5003,3,6001,13116,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2,6,0
37,No,1002,589,2002,9,2,3002,1,1787,2,4001,46,2,2,5007,2,6001,4189,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3,2,0
46,No,1002,734,2001,2,4,3003,1,1789,3,4001,46,3,5,5005,4,6000,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,4,0
36,No,1002,1383,2001,10,3,3001,1,1790,4,4001,90,3,3,5000,1,6001,8321,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7,2,0
44,Yes,1001,429,2001,1,2,3003,1,1792,3,4001,99,3,1,5006,2,6000,2342,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3,5,0
37,No,1002,1239,2000,8,2,3004,1,1794,3,4001,89,3,2,5001,2,6000,4071,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,2,1
35,Yes,1002,303,2002,27,3,3001,1,1797,3,4001,84,3,2,5007,4,6002,5813,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,5,0
33,No,1002,867,2001,8,4,3001,1,1798,4,4001,90,4,1,5006,1,6001,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,4,1
28,No,1002,1181,2001,1,3,3001,1,1799,3,4001,82,3,1,5006,4,6001,2044,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,2,0
